Runs,Mins,BF,4s,6s,SR,Pos,Dismissed,Inns,Opposition,Ground,Start Date,MatchNo,Batter,Batting Style,Playing Role
0.0,2,0.0,0,0,-,4,0,1,v West Indies,Johannesburg,2015-01-18,ODI # 3583,David Miller,Left hand Bat,Middle order Batter
130.0,191,133.0,11,3,97.74,5,0,1,v West Indies,Gqeberha,2015-01-25,ODI # 3591,David Miller,Left hand Bat,Middle order Batter
23.0,16,9.0,2,2,255.55,5,1,1,v West Indies,Centurion,2015-01-28,ODI # 3593,David Miller,Left hand Bat,Middle order Batter
138.0,133,92.0,7,9,150.00,5,0,1,v Zimbabwe,Hamilton,2015-02-15,ODI # 3601,David Miller,Left hand Bat,Middle order Batter
22.0,45,23.0,2,0,95.65,5,1,2,v India,MCG,2015-02-22,ODI # 3610,David Miller,Left hand Bat,Middle order Batter
20.0,21,16.0,0,0,125.00,6,1,1,v West Indies,SCG,2015-02-27,ODI # 3616,David Miller,Left hand Bat,Middle order Batter
46.0,43,23.0,4,2,200.00,5,0,1,v Ireland,Manuka Oval,2015-03-03,ODI # 3621,David Miller,Left hand Bat,Middle order Batter
0.0,17,13.0,0,0,0.00,6,1,2,v Pakistan,Auckland,2015-03-07,ODI # 3626,David Miller,Left hand Bat,Middle order Batter
49.0,75,48.0,2,0,102.08,5,1,1,v U.A.E.,Wellington,2015-03-12,ODI # 3633,David Miller,Left hand Bat,Middle order Batter
49.0,23,18.0,6,3,272.22,6,1,1,v New Zealand,Auckland,2015-03-24,ODI # 3644,David Miller,Left hand Bat,Middle order Batter
9.0,18,24.0,0,0,37.50,5,1,1,v Bangladesh,Mirpur,2015-07-12,ODI # 3666,David Miller,Left hand Bat,Middle order Batter
44.0,57,51.0,5,0,86.27,5,1,1,v Bangladesh,Chattogram,2015-07-15,ODI # 3668,David Miller,Left hand Bat,Middle order Batter
14.0,21,13.0,1,0,107.69,5,1,1,v New Zealand,Centurion,2015-08-19,ODI # 3676,David Miller,Left hand Bat,Middle order Batter
5.0,15,10.0,0,0,50.00,5,1,1,v New Zealand,Potchefstroom,2015-08-23,ODI # 3677,David Miller,Left hand Bat,Middle order Batter
36.0,60,37.0,3,0,97.29,5,1,1,v New Zealand,Durban,2015-08-26,ODI # 3678,David Miller,Left hand Bat,Middle order Batter
13.0,37,22.0,0,0,59.09,5,1,1,v India,Kanpur,2015-10-11,ODI # 3689,David Miller,Left hand Bat,Middle order Batter
0.0,3,1.0,0,0,0.00,6,1,2,v India,Indore,2015-10-14,ODI # 3692,David Miller,Left hand Bat,Middle order Batter
33.0,57,41.0,4,0,80.48,2,1,1,v India,Rajkot,2015-10-18,ODI # 3695,David Miller,Left hand Bat,Middle order Batter
6.0,10,12.0,1,0,50.00,5,1,2,v India,MA Chidambaram Stadium,2015-10-22,ODI # 3698,David Miller,Left hand Bat,Middle order Batter
22.0,32,12.0,3,0,183.33,5,0,1,v India,Wankhede,2015-10-25,ODI # 3700,David Miller,Left hand Bat,Middle order Batter
14.0,26,16.0,2,0,87.50,5,1,1,v Ireland,Benoni,2016-09-25,ODI # 3780,David Miller,Left hand Bat,Middle order Batter
10.0,14,10.0,1,0,100.00,5,0,2,v Australia,Centurion,2016-09-30,ODI # 3785,David Miller,Left hand Bat,Middle order Batter
26.0,33,17.0,4,0,152.94,5,1,1,v Australia,Johannesburg,2016-10-02,ODI # 3787,David Miller,Left hand Bat,Middle order Batter
118.0,124,79.0,10,6,149.36,6,0,2,v Australia,Durban,2016-10-05,ODI # 3790,David Miller,Left hand Bat,Middle order Batter
39.0,46,29.0,4,0,134.48,6,1,1,v Australia,Cape Town,2016-10-12,ODI # 3795,David Miller,Left hand Bat,Middle order Batter
117.0,138,98.0,3,6,119.38,6,0,1,v Sri Lanka,Durban,2017-02-01,ODI # 3830,David Miller,Left hand Bat,Middle order Batter
28.0,52,39.0,3,0,71.79,6,1,2,v New Zealand,Christchurch,2017-02-22,ODI # 3839,David Miller,Left hand Bat,Middle order Batter
3.0,10,7.0,0,0,42.85,6,1,1,v New Zealand,Wellington,2017-02-25,ODI # 3841,David Miller,Left hand Bat,Middle order Batter
1.0,4,4.0,0,0,25.00,6,1,1,v New Zealand,Hamilton,2017-03-01,ODI # 3843,David Miller,Left hand Bat,Middle order Batter
45.0,45,35.0,6,2,128.57,6,0,2,v New Zealand,Auckland,2017-03-04,ODI # 3846,David Miller,Left hand Bat,Middle order Batter
11.0,13,10.0,0,1,110.00,6,1,2,v England,Headingley,2017-05-24,ODI # 3872,David Miller,Left hand Bat,Middle order Batter
71.0,80,51.0,5,2,139.21,5,0,2,v England,The Rose Bowl,2017-05-27,ODI # 3873,David Miller,Left hand Bat,Middle order Batter
18.0,34,22.0,1,1,81.81,5,1,1,v Sri Lanka,Kennington Oval,2017-06-03,ODI # 3877,David Miller,Left hand Bat,Middle order Batter
75.0,155,104.0,1,3,72.11,5,0,1,v Pakistan,Edgbaston,2017-06-07,ODI # 3881,David Miller,Left hand Bat,Middle order Batter
1.0,5,3.0,0,0,33.33,5,1,1,v India,Kennington Oval,2017-06-11,ODI # 3886,David Miller,Left hand Bat,Middle order Batter
7.0,9,7.0,1,0,100.00,6,1,1,v India,Durban,2018-02-01,ODI # 3969,David Miller,Left hand Bat,Middle order Batter
0.0,2,4.0,0,0,0.00,5,1,1,v India,Centurion,2018-02-04,ODI # 3970,David Miller,Left hand Bat,Middle order Batter
25.0,53,42.0,1,0,59.52,5,1,2,v India,Cape Town,2018-02-07,ODI # 3971,David Miller,Left hand Bat,Middle order Batter
39.0,51,28.0,4,2,139.28,5,1,2,v India,Johannesburg,2018-02-10,ODI # 3973,David Miller,Left hand Bat,Middle order Batter
36.0,56,51.0,2,1,70.58,5,1,2,v India,Gqeberha,2018-02-13,ODI # 3976,David Miller,Left hand Bat,Middle order Batter
10.0,-,13.0,1,0,76.92,6,1,2,v Sri Lanka,Dambulla,2018-07-29,ODI # 4025,David Miller,Left hand Bat,Middle order Batter
3.0,-,5.0,0,0,60.00,6,1,2,v Sri Lanka,Dambulla,2018-08-01,ODI # 4027,David Miller,Left hand Bat,Middle order Batter
51.0,-,47.0,5,1,108.51,6,1,1,v Sri Lanka,Pallekele,2018-08-05,ODI # 4029,David Miller,Left hand Bat,Middle order Batter
21.0,-,17.0,0,1,123.52,6,1,2,v Sri Lanka,Pallekele,2018-08-08,ODI # 4030,David Miller,Left hand Bat,Middle order Batter
2.0,-,1.0,0,0,200.00,6,0,2,v Australia,Western Australia Cricket Association Ground,2018-11-04,ODI # 4065,David Miller,Left hand Bat,Middle order Batter
51.0,-,71.0,3,1,71.83,6,1,2,v Australia,Adelaide Oval,2018-11-09,ODI # 4067,David Miller,Left hand Bat,Middle order Batter
139.0,-,108.0,13,4,128.70,5,1,1,v Australia,Hobart,2018-11-11,ODI # 4069,David Miller,Left hand Bat,Middle order Batter
16.0,20,12.0,2,0,133.33,4,0,1,v Pakistan,Gqeberha,2019-01-19,ODI # 4080,David Miller,Left hand Bat,Middle order Batter
31.0,37,26.0,5,0,119.23,5,1,2,v Pakistan,Durban,2019-01-22,ODI # 4081,David Miller,Left hand Bat,Middle order Batter
4.0,15,7.0,0,0,57.14,6,1,1,v Pakistan,Johannesburg,2019-01-27,ODI # 4087,David Miller,Left hand Bat,Middle order Batter
25.0,53,36.0,1,0,69.44,6,1,1,v Sri Lanka,Centurion,2019-03-06,ODI # 4107,David Miller,Left hand Bat,Middle order Batter
41.0,82,46.0,3,0,89.13,5,0,1,v Sri Lanka,Durban,2019-03-10,ODI # 4112,David Miller,Left hand Bat,Middle order Batter
25.0,52,33.0,1,1,75.75,5,0,2,v Sri Lanka,Gqeberha,2019-03-13,ODI # 4114,David Miller,Left hand Bat,Middle order Batter
38.0,62,43.0,2,0,88.37,4,1,2,v Bangladesh,Kennington Oval,2019-06-02,ODI # 4147,David Miller,Left hand Bat,Middle order Batter
31.0,69,40.0,1,0,77.50,5,1,1,v India,The Rose Bowl,2019-06-05,ODI # 4150,David Miller,Left hand Bat,Middle order Batter
36.0,55,37.0,2,1,97.29,6,1,1,v New Zealand,Edgbaston,2019-06-19,ODI # 4165,David Miller,Left hand Bat,Middle order Batter
31.0,54,37.0,3,0,83.78,6,1,2,v Pakistan,Lord's,2019-06-23,ODI # 4171,David Miller,Left hand Bat,Middle order Batter
69.0,90,53.0,4,4,130.18,6,0,1,v England,Johannesburg,2020-02-09,ODI # 4242,David Miller,Left hand Bat,Middle order Batter
64.0,93,70.0,4,1,91.42,6,1,1,v Australia,Paarl,2020-02-29,ODI # 4248,David Miller,Left hand Bat,Middle order Batter
37.0,47,29.0,3,0,127.58,6,0,2,v Australia,Bloemfontein,2020-03-04,ODI # 4252,David Miller,Left hand Bat,Middle order Batter
3.0,14,5.0,0,0,60.00,6,0,2,v Australia,Potchefstroom,2020-03-07,ODI # 4254,David Miller,Left hand Bat,Middle order Batter
50.0,93,56.0,5,0,89.28,6,1,1,v Pakistan,Centurion,2021-04-02,ODI # 4285,David Miller,Left hand Bat,Middle order Batter
50.0,44,27.0,3,3,185.18,5,0,1,v Pakistan,Johannesburg,2021-04-04,ODI # 4286,David Miller,Left hand Bat,Middle order Batter
24.0,40,27.0,1,0,88.88,6,1,2,v Ireland,Dublin (Malahide),2021-07-13,ODI # 4302,David Miller,Left hand Bat,Middle order Batter
12.0,34,18.0,0,1,66.66,5,1,1,v Netherlands,Centurion,2021-11-26,ODI # 4337,David Miller,Left hand Bat,Middle order Batter
2.0,12,2.0,0,0,100.00,6,0,1,v India,Paarl,2022-01-19,ODI # 4344,David Miller,Left hand Bat,Middle order Batter
39.0,67,38.0,3,1,102.63,6,1,1,v India,Cape Town,2022-01-23,ODI # 4349,David Miller,Left hand Bat,Middle order Batter
79.0,100,57.0,8,3,138.59,6,1,2,v Bangladesh,Centurion,2022-03-18,ODI # 4370,David Miller,Left hand Bat,Middle order Batter
16.0,57,31.0,2,0,51.61,6,1,1,v Bangladesh,Centurion,2022-03-23,ODI # 4375,David Miller,Left hand Bat,Middle order Batter
24.0,24,14.0,4,0,171.42,5,0,1,v England,Riverside Ground,2022-07-19,ODI # 4434,David Miller,Left hand Bat,Middle order Batter
12.0,21,13.0,2,0,92.30,6,1,2,v England,Emirates Old Trafford,2022-07-22,ODI # 4435,David Miller,Left hand Bat,Middle order Batter
75.0,84,63.0,5,3,119.04,6,0,1,v India,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2022-10-06,ODI # 4470,David Miller,Left hand Bat,Middle order Batter
35.0,61,34.0,4,0,102.94,6,0,1,v India,Ranchi,2022-10-09,ODI # 4471,David Miller,Left hand Bat,Middle order Batter
7.0,19,8.0,1,0,87.50,6,1,1,v India,Arun Jaitley Stadium,2022-10-11,ODI # 4472,David Miller,Left hand Bat,Middle order Batter
53.0,90,56.0,4,1,94.64,6,1,1,v England,Bloemfontein,2023-01-27,ODI # 4512,David Miller,Left hand Bat,Middle order Batter
58.0,69,37.0,2,3,156.75,6,0,2,v England,Bloemfontein,2023-01-29,ODI # 4513,David Miller,Left hand Bat,Middle order Batter
13.0,8,7.0,1,1,185.71,6,1,2,v England,Kimberley,2023-02-01,ODI # 4514,David Miller,Left hand Bat,Middle order Batter
17.0,-,17.0,0,2,100.00,6,1,2,v West Indies,Potchefstroom,2023-03-21,ODI # 4544,David Miller,Left hand Bat,Middle order Batter
91.0,102,61.0,6,4,149.18,6,1,1,v Netherlands,Johannesburg,2023-04-02,ODI # 4563,David Miller,Left hand Bat,Middle order Batter
6.0,13,12.0,1,0,50.00,4,1,2,v India,Cape Town,2018-02-07,ODI # 3971,Heinrich Klaasen,Right hand Bat,Wicketkeeper Batter
43.0,49,27.0,5,1,159.25,6,0,2,v India,Johannesburg,2018-02-10,ODI # 3973,Heinrich Klaasen,Right hand Bat,Wicketkeeper Batter
39.0,72,42.0,2,2,92.85,6,1,2,v India,Gqeberha,2018-02-13,ODI # 3976,Heinrich Klaasen,Right hand Bat,Wicketkeeper Batter
22.0,38,40.0,3,0,55.00,5,1,1,v India,Centurion,2018-02-16,ODI # 3978,Heinrich Klaasen,Right hand Bat,Wicketkeeper Batter
17.0,-,13.0,2,0,130.76,5,1,2,v Sri Lanka,Pallekele,2018-08-08,ODI # 4030,Heinrich Klaasen,Right hand Bat,Wicketkeeper Batter
3.0,-,8.0,0,0,37.50,5,1,2,v Sri Lanka,Colombo (RPS),2018-08-12,ODI # 4031,Heinrich Klaasen,Right hand Bat,Wicketkeeper Batter
44.0,59,44.0,5,2,100.00,4,1,2,v Zimbabwe,Kimberley,2018-09-30,ODI # 4049,Heinrich Klaasen,Right hand Bat,Wicketkeeper Batter
1.0,23,13.0,0,0,7.69,4,1,1,v Zimbabwe,Bloemfontein,2018-10-03,ODI # 4050,Heinrich Klaasen,Right hand Bat,Wicketkeeper Batter
59.0,80,67.0,6,1,88.05,5,1,2,v Zimbabwe,Paarl,2018-10-06,ODI # 4051,Heinrich Klaasen,Right hand Bat,Wicketkeeper Batter
2.0,-,5.0,0,0,40.00,5,1,2,v Australia,Western Australia Cricket Association Ground,2018-11-04,ODI # 4065,Heinrich Klaasen,Right hand Bat,Wicketkeeper Batter
14.0,-,17.0,2,0,82.35,5,1,2,v Australia,Adelaide Oval,2018-11-09,ODI # 4067,Heinrich Klaasen,Right hand Bat,Wicketkeeper Batter
1.0,-,2.0,0,0,50.00,6,0,1,v Australia,Hobart,2018-11-11,ODI # 4069,Heinrich Klaasen,Right hand Bat,Wicketkeeper Batter
0.0,3,1.0,0,0,0.00,6,1,2,v Pakistan,Durban,2019-01-22,ODI # 4081,Heinrich Klaasen,Right hand Bat,Wicketkeeper Batter
123.0,176,114.0,7,3,107.89,5,0,1,v Australia,Paarl,2020-02-29,ODI # 4248,Heinrich Klaasen,Right hand Bat,Wicketkeeper Batter
51.0,64,52.0,3,1,98.07,5,1,2,v Australia,Bloemfontein,2020-03-04,ODI # 4252,Heinrich Klaasen,Right hand Bat,Wicketkeeper Batter
68.0,78,63.0,10,1,107.93,5,0,2,v Australia,Potchefstroom,2020-03-07,ODI # 4254,Heinrich Klaasen,Right hand Bat,Wicketkeeper Batter
1.0,32,21.0,0,0,4.76,5,1,1,v Pakistan,Centurion,2021-04-02,ODI # 4285,Heinrich Klaasen,Right hand Bat,Wicketkeeper Batter
11.0,9,9.0,2,0,122.22,6,1,1,v Pakistan,Johannesburg,2021-04-04,ODI # 4286,Heinrich Klaasen,Right hand Bat,Wicketkeeper Batter
4.0,18,12.0,0,0,33.33,6,1,2,v Pakistan,Centurion,2021-04-07,ODI # 4287,Heinrich Klaasen,Right hand Bat,Wicketkeeper Batter
3.0,7,4.0,0,0,75.00,4,1,1,v Ireland,Dublin (Malahide),2021-07-16,ODI # 4305,Heinrich Klaasen,Right hand Bat,Wicketkeeper Batter
36.0,63,31.0,2,0,116.12,6,1,2,v Sri Lanka,Colombo (RPS),2021-09-02,ODI # 4314,Heinrich Klaasen,Right hand Bat,Wicketkeeper Batter
43.0,47,27.0,4,1,159.25,5,1,1,v Sri Lanka,Colombo (RPS),2021-09-04,ODI # 4315,Heinrich Klaasen,Right hand Bat,Wicketkeeper Batter
22.0,51,30.0,3,0,73.33,5,1,2,v Sri Lanka,Colombo (RPS),2021-09-07,ODI # 4318,Heinrich Klaasen,Right hand Bat,Wicketkeeper Batter
12.0,19,10.0,1,0,120.00,6,1,1,v England,Riverside Ground,2022-07-19,ODI # 4434,Heinrich Klaasen,Right hand Bat,Wicketkeeper Batter
33.0,50,40.0,2,0,82.50,5,1,2,v England,Emirates Old Trafford,2022-07-22,ODI # 4435,Heinrich Klaasen,Right hand Bat,Wicketkeeper Batter
74.0,113,65.0,6,2,113.84,5,0,1,v India,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2022-10-06,ODI # 4470,Heinrich Klaasen,Right hand Bat,Wicketkeeper Batter
30.0,29,26.0,2,2,115.38,5,1,1,v India,Ranchi,2022-10-09,ODI # 4471,Heinrich Klaasen,Right hand Bat,Wicketkeeper Batter
34.0,69,42.0,4,0,80.95,5,1,1,v India,Arun Jaitley Stadium,2022-10-11,ODI # 4472,Heinrich Klaasen,Right hand Bat,Wicketkeeper Batter
30.0,38,32.0,0,2,93.75,5,1,1,v England,Bloemfontein,2023-01-27,ODI # 4512,Heinrich Klaasen,Right hand Bat,Wicketkeeper Batter
27.0,31,19.0,3,0,142.10,5,1,2,v England,Bloemfontein,2023-01-29,ODI # 4513,Heinrich Klaasen,Right hand Bat,Wicketkeeper Batter
80.0,102,62.0,7,2,129.03,5,1,2,v England,Kimberley,2023-02-01,ODI # 4514,Heinrich Klaasen,Right hand Bat,Wicketkeeper Batter
119.0,-,61.0,15,5,195.08,5,0,2,v West Indies,Potchefstroom,2023-03-21,ODI # 4544,Heinrich Klaasen,Right hand Bat,Wicketkeeper Batter
28.0,33,21.0,4,0,133.33,5,1,1,v Netherlands,Johannesburg,2023-04-02,ODI # 4563,Heinrich Klaasen,Right hand Bat,Wicketkeeper Batter
6.0,-,10.0,0,0,60.0,6,1,2,v West Indies,East London,2023-03-18,ODI # 4540,Tristan Stubbs,Right hand Bat,Wicketkeeper Batter
18.0,37,34.0,1,0,52.94,6,1,1,v New Zealand,Paarl,2013-01-19,ODI # 3323,Quinton de Kock,Left hand Bat,Wicketkeeper Batter
25.0,37,28.0,1,2,89.28,1,1,2,v New Zealand,Kimberley,2013-01-22,ODI # 3325,Quinton de Kock,Left hand Bat,Wicketkeeper Batter
31.0,63,38.0,4,0,81.57,1,1,2,v New Zealand,Potchefstroom,2013-01-25,ODI # 3328,Quinton de Kock,Left hand Bat,Wicketkeeper Batter
3.0,25,12.0,0,0,25.0,2,1,2,v Pakistan,Benoni,2013-03-24,ODI # 3350,Quinton de Kock,Left hand Bat,Wicketkeeper Batter
20.0,55,28.0,3,0,71.42,2,1,1,v Sri Lanka,Pallekele,2013-07-26,ODI # 3398,Quinton de Kock,Left hand Bat,Wicketkeeper Batter
8.0,13,9.0,2,0,88.88,2,1,1,v Sri Lanka,Pallekele,2013-07-28,ODI # 3400,Quinton de Kock,Left hand Bat,Wicketkeeper Batter
27.0,23,21.0,5,0,128.57,1,1,2,v Sri Lanka,Colombo (RPS),2013-07-31,ODI # 3401,Quinton de Kock,Left hand Bat,Wicketkeeper Batter
40.0,88,57.0,5,0,70.17,2,1,1,v Pakistan,Abu Dhabi,2013-11-06,ODI # 3430,Quinton de Kock,Left hand Bat,Wicketkeeper Batter
112.0,179,135.0,9,1,82.96,1,1,1,v Pakistan,Abu Dhabi,2013-11-08,ODI # 3431,Quinton de Kock,Left hand Bat,Wicketkeeper Batter
34.0,51,41.0,5,0,82.92,2,1,1,v Pakistan,Sharjah,2013-11-11,ODI # 3433,Quinton de Kock,Left hand Bat,Wicketkeeper Batter
19.0,47,24.0,3,0,79.16,3,1,2,v Pakistan,Cape Town,2013-11-24,ODI # 3438,Quinton de Kock,Left hand Bat,Wicketkeeper Batter
47.0,72,52.0,3,1,90.38,3,1,2,v Pakistan,Gqeberha,2013-11-27,ODI # 3440,Quinton de Kock,Left hand Bat,Wicketkeeper Batter
15.0,26,18.0,3,0,83.33,1,1,2,v Pakistan,Centurion,2013-11-30,ODI # 3441,Quinton de Kock,Left hand Bat,Wicketkeeper Batter
135.0,171,121.0,18,3,111.57,2,1,1,v India,Johannesburg,2013-12-05,ODI # 3442,Quinton de Kock,Left hand Bat,Wicketkeeper Batter
106.0,125,118.0,9,0,89.83,1,1,1,v India,Durban,2013-12-08,ODI # 3443,Quinton de Kock,Left hand Bat,Wicketkeeper Batter
101.0,149,120.0,9,2,84.16,2,1,1,v India,Centurion,2013-12-11,ODI # 3444,Quinton de Kock,Left hand Bat,Wicketkeeper Batter
27.0,53,35.0,3,1,77.14,2,1,1,v Sri Lanka,Colombo (RPS),2014-07-06,ODI # 3500,Quinton de Kock,Left hand Bat,Wicketkeeper Batter
4.0,9,6.0,1,0,66.66,2,1,2,v Sri Lanka,Pallekele,2014-07-09,ODI # 3501,Quinton de Kock,Left hand Bat,Wicketkeeper Batter
128.0,162,127.0,12,3,100.78,2,1,1,v Sri Lanka,Hambantota,2014-07-12,ODI # 3502,Quinton de Kock,Left hand Bat,Wicketkeeper Batter
63.0,85,68.0,8,1,92.64,1,1,1,v Zimbabwe,Bulawayo,2014-08-17,ODI # 3507,Quinton de Kock,Left hand Bat,Wicketkeeper Batter
38.0,54,38.0,5,0,100.0,1,1,1,v Zimbabwe,Bulawayo,2014-08-19,ODI # 3508,Quinton de Kock,Left hand Bat,Wicketkeeper Batter
84.0,91,75.0,7,2,112.0,1,1,2,v Zimbabwe,Bulawayo,2014-08-21,ODI # 3510,Quinton de Kock,Left hand Bat,Wicketkeeper Batter
19.0,47,18.0,2,0,105.55,1,1,2,v Australia,Harare,2014-08-27,ODI # 3516,Quinton de Kock,Left hand Bat,Wicketkeeper Batter
76.0,111,76.0,7,1,100.0,2,1,1,v Zimbabwe,Harare,2014-08-29,ODI # 3518,Quinton de Kock,Left hand Bat,Wicketkeeper Batter
1.0,8,5.0,0,0,20.0,2,1,2,v Australia,Harare,2014-09-02,ODI # 3522,Quinton de Kock,Left hand Bat,Wicketkeeper Batter
2.0,4,4.0,0,0,50.0,1,1,1,v Zimbabwe,Harare,2014-09-04,ODI # 3524,Quinton de Kock,Left hand Bat,Wicketkeeper Batter
7.0,12,7.0,1,0,100.0,2,1,2,v Australia,Harare,2014-09-06,ODI # 3526,Quinton de Kock,Left hand Bat,Wicketkeeper Batter
9.0,5,5.0,2,0,180.0,1,1,2,v New Zealand,Mount Maunganui,2014-10-21,ODI # 3536,Quinton de Kock,Left hand Bat,Wicketkeeper Batter
26.0,54,33.0,3,0,78.78,2,1,1,v New Zealand,Mount Maunganui,2014-10-24,ODI # 3537,Quinton de Kock,Left hand Bat,Wicketkeeper Batter
80.0,131,94.0,11,0,85.1,1,0,1,v New Zealand,Hamilton,2014-10-27,ODI # 3538,Quinton de Kock,Left hand Bat,Wicketkeeper Batter
2.0,12,7.0,0,0,28.57,2,1,2,v Australia,Western Australia Cricket Association Ground,2014-11-14,ODI # 3545,Quinton de Kock,Left hand Bat,Wicketkeeper Batter
4.0,8,8.0,1,0,50.0,1,1,2,v Australia,Western Australia Cricket Association Ground,2014-11-16,ODI # 3546,Quinton de Kock,Left hand Bat,Wicketkeeper Batter
47.0,75,53.0,4,1,88.67,2,1,2,v Australia,Manuka Oval,2014-11-19,ODI # 3548,Quinton de Kock,Left hand Bat,Wicketkeeper Batter
17.0,62,38.0,0,0,44.73,1,1,1,v Australia,MCG,2014-11-21,ODI # 3549,Quinton de Kock,Left hand Bat,Wicketkeeper Batter
107.0,168,123.0,14,0,86.99,2,1,1,v Australia,SCG,2014-11-23,ODI # 3551,Quinton de Kock,Left hand Bat,Wicketkeeper Batter
4.0,6,7.0,1,0,57.14,1,1,1,v West Indies,Centurion,2015-01-28,ODI # 3593,Quinton de Kock,Left hand Bat,Wicketkeeper Batter
7.0,16,16.0,1,0,43.75,1,1,1,v Zimbabwe,Hamilton,2015-02-15,ODI # 3601,Quinton de Kock,Left hand Bat,Wicketkeeper Batter
7.0,15,15.0,1,0,46.66,2,1,2,v India,MCG,2015-02-22,ODI # 3610,Quinton de Kock,Left hand Bat,Wicketkeeper Batter
12.0,24,19.0,3,0,63.15,1,1,1,v West Indies,SCG,2015-02-27,ODI # 3616,Quinton de Kock,Left hand Bat,Wicketkeeper Batter
1.0,11,4.0,0,0,25.0,2,1,1,v Ireland,Manuka Oval,2015-03-03,ODI # 3621,Quinton de Kock,Left hand Bat,Wicketkeeper Batter
0.0,1,2.0,0,0,0.0,1,1,2,v Pakistan,Auckland,2015-03-07,ODI # 3626,Quinton de Kock,Left hand Bat,Wicketkeeper Batter
26.0,73,45.0,2,0,57.77,2,1,1,v U.A.E.,Wellington,2015-03-12,ODI # 3633,Quinton de Kock,Left hand Bat,Wicketkeeper Batter
78.0,89,57.0,12,0,136.84,2,0,2,v Sri Lanka,SCG,2015-03-18,ODI # 3640,Quinton de Kock,Left hand Bat,Wicketkeeper Batter
14.0,36,17.0,2,0,82.35,2,1,1,v New Zealand,Auckland,2015-03-24,ODI # 3644,Quinton de Kock,Left hand Bat,Wicketkeeper Batter
35.0,59,41.0,5,0,85.36,1,1,2,v Bangladesh,Mirpur,2015-07-10,ODI # 3663,Quinton de Kock,Left hand Bat,Wicketkeeper Batter
2.0,18,9.0,0,0,22.22,2,1,1,v Bangladesh,Mirpur,2015-07-12,ODI # 3666,Quinton de Kock,Left hand Bat,Wicketkeeper Batter
7.0,11,8.0,1,0,87.5,1,1,1,v Bangladesh,Chattogram,2015-07-15,ODI # 3668,Quinton de Kock,Left hand Bat,Wicketkeeper Batter
29.0,37,33.0,5,0,87.87,1,1,1,v India,Kanpur,2015-10-11,ODI # 3689,Quinton de Kock,Left hand Bat,Wicketkeeper Batter
34.0,35,36.0,5,0,94.44,2,1,2,v India,Indore,2015-10-14,ODI # 3692,Quinton de Kock,Left hand Bat,Wicketkeeper Batter
103.0,174,118.0,11,1,87.28,1,1,1,v India,Rajkot,2015-10-18,ODI # 3695,Quinton de Kock,Left hand Bat,Wicketkeeper Batter
43.0,54,35.0,6,1,122.85,1,1,2,v India,MA Chidambaram Stadium,2015-10-22,ODI # 3698,Quinton de Kock,Left hand Bat,Wicketkeeper Batter
109.0,120,87.0,17,1,125.28,1,1,1,v India,Wankhede,2015-10-25,ODI # 3700,Quinton de Kock,Left hand Bat,Wicketkeeper Batter
138.0,154,96.0,12,6,143.75,1,0,2,v England,Bloemfontein,2016-02-03,ODI # 3732,Quinton de Kock,Left hand Bat,Wicketkeeper Batter
22.0,47,33.0,4,0,66.66,2,1,1,v England,Gqeberha,2016-02-06,ODI # 3734,Quinton de Kock,Left hand Bat,Wicketkeeper Batter
135.0,147,117.0,16,4,115.38,1,1,2,v England,Centurion,2016-02-09,ODI # 3736,Quinton de Kock,Left hand Bat,Wicketkeeper Batter
27.0,-,42.0,4,0,64.28,2,1,2,v England,Johannesburg,2016-02-12,ODI # 3737,Quinton de Kock,Left hand Bat,Wicketkeeper Batter
4.0,24,17.0,1,0,23.52,1,1,2,v England,Cape Town,2016-02-14,ODI # 3738,Quinton de Kock,Left hand Bat,Wicketkeeper Batter
30.0,44,34.0,6,0,88.23,1,1,1,v West Indies,Providence,2016-06-03,ODI # 3739,Quinton de Kock,Left hand Bat,Wicketkeeper Batter
18.0,32,23.0,2,1,78.26,2,1,1,v Australia,Providence,2016-06-07,ODI # 3741,Quinton de Kock,Left hand Bat,Wicketkeeper Batter
19.0,33,29.0,3,0,65.51,1,1,2,v Australia,Basseterre,2016-06-11,ODI # 3743,Quinton de Kock,Left hand Bat,Wicketkeeper Batter
71.0,142,103.0,6,0,68.93,2,1,1,v West Indies,Basseterre,2016-06-15,ODI # 3747,Quinton de Kock,Left hand Bat,Wicketkeeper Batter
5.0,-,5.0,1,0,100.0,1,0,1,v Australia,Bridgetown,2016-06-19,ODI # 3750,Quinton de Kock,Left hand Bat,Wicketkeeper Batter
6.0,-,6.0,1,0,100.0,2,1,2,v West Indies,Bridgetown,2016-06-24,ODI # 3754,Quinton de Kock,Left hand Bat,Wicketkeeper Batter
82.0,95,66.0,8,2,124.24,1,1,1,v Ireland,Benoni,2016-09-25,ODI # 3780,Quinton de Kock,Left hand Bat,Wicketkeeper Batter
178.0,142,113.0,16,11,157.52,1,1,2,v Australia,Centurion,2016-09-30,ODI # 3785,Quinton de Kock,Left hand Bat,Wicketkeeper Batter
22.0,44,24.0,2,0,91.66,1,1,1,v Australia,Johannesburg,2016-10-02,ODI # 3787,Quinton de Kock,Left hand Bat,Wicketkeeper Batter
