Runs,Mins,BF,4s,6s,SR,Pos,Dismissed,Inns,Opposition,Ground,Start Date,MatchNo,Batter,Batting Style,Playing Role
20.0,-,19.0,0,1,105.26,5,0,1,v Netherlands,Doha,2022-01-23,ODI # 4348,Najibullah Zadran,Left hand Bat,Middle order Batter
71.0,72,59.0,8,3,120.33,5,1,1,v Netherlands,Doha,2022-01-25,ODI # 4350,Najibullah Zadran,Left hand Bat,Middle order Batter
67.0,117,84.0,4,2,79.76,5,1,1,v Bangladesh,Chattogram,2022-02-23,ODI # 4357,Najibullah Zadran,Left hand Bat,Middle order Batter
54.0,88,61.0,7,0,88.52,5,1,2,v Bangladesh,Chattogram,2022-02-25,ODI # 4358,Najibullah Zadran,Left hand Bat,Middle order Batter
1.0,11,8.0,0,0,12.50,5,0,2,v Bangladesh,Chattogram,2022-02-28,ODI # 4359,Najibullah Zadran,Left hand Bat,Middle order Batter
3.0,19,4.0,0,0,75.00,6,0,1,v Zimbabwe,Harare,2022-06-04,ODI # 4397,Najibullah Zadran,Left hand Bat,Middle order Batter
9.0,-,16.0,1,0,56.25,5,1,2,v Zimbabwe,Harare,2022-06-09,ODI # 4403,Najibullah Zadran,Left hand Bat,Middle order Batter
42.0,39,25.0,5,1,168.00,4,1,1,v Sri Lanka,Pallekele,2022-11-25,ODI # 4485,Najibullah Zadran,Left hand Bat,Middle order Batter
6.0,9,8.0,1,0,75.00,5,1,1,v Sri Lanka,Pallekele,2022-11-27,ODI # 4488,Najibullah Zadran,Left hand Bat,Middle order Batter
77.0,97,76.0,8,1,101.31,5,1,1,v Sri Lanka,Pallekele,2022-11-30,ODI # 4490,Najibullah Zadran,Left hand Bat,Middle order Batter
7.0,8,6.0,1,0,116.66,6,0,2,v Sri Lanka,Hambantota,2023-06-02,ODI # 4579,Najibullah Zadran,Left hand Bat,Middle order Batter
2.0,11,8.0,0,0,25.00,5,1,2,v Sri Lanka,Hambantota,2023-06-04,ODI # 4580,Najibullah Zadran,Left hand Bat,Middle order Batter
10.0,17,13.0,2,0,76.92,6,1,1,v Sri Lanka,Hambantota,2023-06-07,ODI # 4583,Najibullah Zadran,Left hand Bat,Middle order Batter
10.0,22,15.0,1,0,66.66,5,1,1,v Bangladesh,Chattogram,2023-07-08,ODI # 4619,Najibullah Zadran,Left hand Bat,Middle order Batter
10.0,29,22.0,1,0,45.45,6,1,1,v Bangladesh,Chattogram,2023-07-11,ODI # 4621,Najibullah Zadran,Left hand Bat,Middle order Batter
2.0,18,10.0,0,0,20.00,8,1,1,v Ireland,Abu Dhabi,2021-01-21,ODI # 4271,Azmatullah Omarzai,Right hand Bat,Allrounder
15.0,31,15.0,2,0,100.00,6,0,1,v Netherlands,Doha,2022-01-25,ODI # 4350,Azmatullah Omarzai,Right hand Bat,Allrounder
9.0,26,16.0,1,0,56.25,4,1,2,v Bangladesh,Chattogram,2022-02-25,ODI # 4358,Azmatullah Omarzai,Right hand Bat,Allrounder
9.0,-,15.0,2,0,60.00,7,1,2,v Zimbabwe,Harare,2022-06-09,ODI # 4403,Azmatullah Omarzai,Right hand Bat,Allrounder
28.0,36,31.0,4,1,90.32,7,1,2,v Sri Lanka,Hambantota,2023-06-04,ODI # 4580,Azmatullah Omarzai,Right hand Bat,Allrounder
2.0,9,7.0,0,0,28.57,8,1,1,v Bangladesh,Chattogram,2023-07-08,ODI # 4619,Azmatullah Omarzai,Right hand Bat,Allrounder
56.0,118,71.0,1,3,78.87,7,1,1,v Bangladesh,Chattogram,2023-07-11,ODI # 4621,Azmatullah Omarzai,Right hand Bat,Allrounder
4.0,20,20.0,0,0,20.0,8,1,1,v Bangladesh,Chattogram,2023-07-11,ODI # 4621,Abdul Rahman,Right hand Bat,Bowler
5.0,38,30.0,1,0,16.66,9,1,1,v Bangladesh,Chattogram,2023-07-11,ODI # 4621,Zia-ur-Rehman,Right hand Bat,Bowler
0.0,-,0.0,0,0,-,11,1,2,v Ireland,Sharjah,2017-12-07,ODI # 3937,Mujeeb Ur Rahman,Right hand Bat,Bowler
4.0,-,8.0,1,0,50.00,11,0,1,v Ireland,Sharjah,2017-12-10,ODI # 3940,Mujeeb Ur Rahman,Right hand Bat,Bowler
15.0,-,8.0,2,1,187.50,11,1,2,v Zimbabwe,Sharjah,2018-02-11,ODI # 3974,Mujeeb Ur Rahman,Right hand Bat,Bowler
1.0,-,1.0,0,0,100.00,10,0,1,v Zimbabwe,Sharjah,2018-02-19,ODI # 3979,Mujeeb Ur Rahman,Right hand Bat,Bowler
0.0,6,2.0,0,0,0.00,11,1,1,v Scotland,Bulawayo,2018-03-04,ODI # 3983,Mujeeb Ur Rahman,Right hand Bat,Bowler
3.0,9,5.0,0,0,60.00,10,1,2,v Zimbabwe,Bulawayo,2018-03-06,ODI # 3988,Mujeeb Ur Rahman,Right hand Bat,Bowler
1.0,9,1.0,0,0,100.00,10,1,2,v Hong Kong,Bulawayo,2018-03-08,ODI # 3990,Mujeeb Ur Rahman,Right hand Bat,Bowler
4.0,13,5.0,0,0,80.00,11,0,1,v Ireland,Belfast,2018-08-27,ODI # 4032,Mujeeb Ur Rahman,Right hand Bat,Bowler
12.0,16,9.0,2,0,133.33,11,0,1,v Ireland,Belfast,2018-08-29,ODI # 4033,Mujeeb Ur Rahman,Right hand Bat,Bowler
0.0,-,2.0,0,0,0.00,11,1,1,v Sri Lanka,Abu Dhabi,2018-09-17,ODI # 4038,Mujeeb Ur Rahman,Right hand Bat,Bowler
1.0,-,4.0,0,0,25.00,11,0,1,v Ireland,Dehradun,2019-03-08,ODI # 4108,Mujeeb Ur Rahman,Right hand Bat,Bowler
0.0,-,0.0,0,0,-,9,0,1,v Ireland,Dehradun,2019-03-10,ODI # 4110,Mujeeb Ur Rahman,Right hand Bat,Bowler
0.0,2,2.0,0,0,0.00,11,1,2,v Ireland,Belfast,2019-05-19,ODI # 4139,Mujeeb Ur Rahman,Right hand Bat,Bowler
13.0,18,9.0,1,1,144.44,10,1,1,v Australia,County Ground Bristol,2019-06-01,ODI # 4146,Mujeeb Ur Rahman,Right hand Bat,Bowler
1.0,4,1.0,0,0,100.00,11,0,2,v Sri Lanka,Sophia Gardens,2019-06-04,ODI # 4149,Mujeeb Ur Rahman,Right hand Bat,Bowler
0.0,2,1.0,0,0,0.00,11,1,2,v India,The Rose Bowl,2019-06-22,ODI # 4169,Mujeeb Ur Rahman,Right hand Bat,Bowler
0.0,7,4.0,0,0,0.00,11,1,2,v Bangladesh,The Rose Bowl,2019-06-24,ODI # 4172,Mujeeb Ur Rahman,Right hand Bat,Bowler
7.0,10,9.0,1,0,77.77,11,0,1,v Pakistan,Headingley,2019-06-29,ODI # 4177,Mujeeb Ur Rahman,Right hand Bat,Bowler
7.0,13,5.0,1,0,140.00,11,0,2,v West Indies,Headingley,2019-07-04,ODI # 4184,Mujeeb Ur Rahman,Right hand Bat,Bowler
0.0,-,0.0,0,0,-,11,0,1,v West Indies,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019-11-06,ODI # 4213,Mujeeb Ur Rahman,Right hand Bat,Bowler
0.0,-,3.0,0,0,0.00,10,1,2,v West Indies,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019-11-09,ODI # 4214,Mujeeb Ur Rahman,Right hand Bat,Bowler
1.0,12,2.0,0,0,50.00,10,0,1,v Ireland,Abu Dhabi,2021-01-21,ODI # 4271,Mujeeb Ur Rahman,Right hand Bat,Bowler
18.0,33,18.0,2,0,100.00,10,0,1,v Ireland,Abu Dhabi,2021-01-26,ODI # 4275,Mujeeb Ur Rahman,Right hand Bat,Bowler
0.0,5,4.0,0,0,0.00,9,1,1,v Bangladesh,Chattogram,2022-02-23,ODI # 4357,Mujeeb Ur Rahman,Right hand Bat,Bowler
8.0,29,22.0,0,0,36.36,9,1,2,v Bangladesh,Chattogram,2022-02-25,ODI # 4358,Mujeeb Ur Rahman,Right hand Bat,Bowler
1.0,5,1.0,0,0,100.00,9,0,1,v Sri Lanka,Pallekele,2022-11-25,ODI # 4485,Mujeeb Ur Rahman,Right hand Bat,Bowler
0.0,2,2.0,0,0,0.00,9,1,1,v Sri Lanka,Pallekele,2022-11-27,ODI # 4488,Mujeeb Ur Rahman,Right hand Bat,Bowler
0.0,3,2.0,0,0,0.00,9,1,2,v Sri Lanka,Hambantota,2023-06-04,ODI # 4580,Mujeeb Ur Rahman,Right hand Bat,Bowler
0.0,8,4.0,0,0,0.00,9,1,1,v Sri Lanka,Hambantota,2023-06-07,ODI # 4583,Mujeeb Ur Rahman,Right hand Bat,Bowler
5.0,3,3.0,1,0,166.66,9,1,1,v Bangladesh,Chattogram,2023-07-08,ODI # 4619,Mujeeb Ur Rahman,Right hand Bat,Bowler
11.0,33,34.0,2,0,32.35,10,1,1,v Bangladesh,Chattogram,2023-07-11,ODI # 4621,Mujeeb Ur Rahman,Right hand Bat,Bowler
8.0,7,4.0,1,0,200.00,8,0,1,v Zimbabwe,Bulawayo,2015-10-18,ODI # 3694,Rashid Khan,Right hand Bat,Bowling Allrounder
15.0,21,27.0,1,0,55.55,8,1,1,v Zimbabwe,Bulawayo,2015-10-20,ODI # 3696,Rashid Khan,Right hand Bat,Bowling Allrounder
9.0,12,11.0,0,1,81.81,8,0,2,v Zimbabwe,Bulawayo,2015-10-22,ODI # 3697,Rashid Khan,Right hand Bat,Bowling Allrounder
4.0,9,6.0,0,0,66.66,8,1,1,v Zimbabwe,Bulawayo,2015-10-24,ODI # 3699,Rashid Khan,Right hand Bat,Bowling Allrounder
3.0,-,4.0,0,0,75.00,9,1,2,v Zimbabwe,Sharjah,2016-01-02,ODI # 3719,Rashid Khan,Right hand Bat,Bowling Allrounder
10.0,-,14.0,2,0,71.42,4,1,2,v Zimbabwe,Sharjah,2016-01-04,ODI # 3720,Rashid Khan,Right hand Bat,Bowling Allrounder
31.0,-,41.0,3,0,75.60,8,1,2,v Zimbabwe,Sharjah,2016-01-06,ODI # 3722,Rashid Khan,Right hand Bat,Bowling Allrounder
18.0,-,11.0,2,1,163.63,10,1,1,v Ireland,Belfast,2016-07-12,ODI # 3761,Rashid Khan,Right hand Bat,Bowling Allrounder
24.0,-,28.0,0,1,85.71,9,1,1,v Ireland,Belfast,2016-07-14,ODI # 3762,Rashid Khan,Right hand Bat,Bowling Allrounder
60.0,-,44.0,5,2,136.36,8,0,1,v Ireland,Belfast,2016-07-17,ODI # 3763,Rashid Khan,Right hand Bat,Bowling Allrounder
40.0,-,32.0,4,1,125.00,8,1,2,v Ireland,Belfast,2016-07-19,ODI # 3764,Rashid Khan,Right hand Bat,Bowling Allrounder
7.0,7,5.0,1,0,140.00,8,1,2,v Bangladesh,Mirpur,2016-09-25,ODI # 3781,Rashid Khan,Right hand Bat,Bowling Allrounder
5.0,19,14.0,0,0,35.71,8,1,2,v Bangladesh,Mirpur,2016-09-28,ODI # 3783,Rashid Khan,Right hand Bat,Bowling Allrounder
17.0,34,22.0,3,0,77.27,9,1,2,v Bangladesh,Mirpur,2016-10-01,ODI # 3786,Rashid Khan,Right hand Bat,Bowling Allrounder
32.0,31,18.0,3,2,177.77,9,1,1,v Zimbabwe,Harare,2017-02-16,ODI # 3835,Rashid Khan,Right hand Bat,Bowling Allrounder
3.0,5,5.0,0,0,60.00,8,1,1,v Zimbabwe,Harare,2017-02-19,ODI # 3837,Rashid Khan,Right hand Bat,Bowling Allrounder
2.0,7,2.0,0,0,100.00,9,1,2,v Zimbabwe,Harare,2017-02-21,ODI # 3838,Rashid Khan,Right hand Bat,Bowling Allrounder
11.0,17,18.0,1,0,61.11,10,1,1,v Zimbabwe,Harare,2017-02-24,ODI # 3840,Rashid Khan,Right hand Bat,Bowling Allrounder
18.0,32,17.0,1,0,105.88,9,1,1,v Zimbabwe,Harare,2017-02-26,ODI # 3842,Rashid Khan,Right hand Bat,Bowling Allrounder
6.0,9,4.0,1,0,150.00,9,1,1,v Ireland,Greater Noida,2017-03-17,ODI # 3851,Rashid Khan,Right hand Bat,Bowling Allrounder
56.0,68,50.0,4,3,112.00,8,1,1,v Ireland,Greater Noida,2017-03-19,ODI # 3852,Rashid Khan,Right hand Bat,Bowling Allrounder
0.0,1,1.0,0,0,0.00,8,1,1,v Ireland,Greater Noida,2017-03-22,ODI # 3853,Rashid Khan,Right hand Bat,Bowling Allrounder
7.0,-,12.0,0,1,58.33,9,1,1,v West Indies,Gros Islet,2017-06-11,ODI # 3887,Rashid Khan,Right hand Bat,Bowling Allrounder
48.0,-,49.0,4,1,97.95,8,1,1,v Ireland,Sharjah,2017-12-05,ODI # 3935,Rashid Khan,Right hand Bat,Bowling Allrounder
16.0,-,15.0,1,0,106.66,8,0,2,v Ireland,Sharjah,2017-12-07,ODI # 3937,Rashid Khan,Right hand Bat,Bowling Allrounder
44.0,-,55.0,6,1,80.00,8,1,1,v Ireland,Sharjah,2017-12-10,ODI # 3940,Rashid Khan,Right hand Bat,Bowling Allrounder
8.0,-,8.0,1,0,100.00,9,1,2,v Zimbabwe,Sharjah,2018-02-11,ODI # 3974,Rashid Khan,Right hand Bat,Bowling Allrounder
43.0,-,29.0,3,3,148.27,9,1,1,v Zimbabwe,Sharjah,2018-02-19,ODI # 3979,Rashid Khan,Right hand Bat,Bowling Allrounder
0.0,2,1.0,0,0,0.00,9,1,1,v Scotland,Bulawayo,2018-03-04,ODI # 3983,Rashid Khan,Right hand Bat,Bowling Allrounder
6.0,3,3.0,1,0,200.00,8,1,2,v Zimbabwe,Bulawayo,2018-03-06,ODI # 3988,Rashid Khan,Right hand Bat,Bowling Allrounder
14.0,29,19.0,1,0,73.68,8,1,2,v Hong Kong,Bulawayo,2018-03-08,ODI # 3990,Rashid Khan,Right hand Bat,Bowling Allrounder
13.0,26,11.0,1,0,118.18,8,0,2,v West Indies,Harare,2018-03-15,ODI # 3997,Rashid Khan,Right hand Bat,Bowling Allrounder
1.0,10,5.0,0,0,20.00,9,1,1,v Ireland,Belfast,2018-08-27,ODI # 4032,Rashid Khan,Right hand Bat,Bowling Allrounder
10.0,25,22.0,1,0,45.45,9,1,1,v Ireland,Belfast,2018-08-29,ODI # 4033,Rashid Khan,Right hand Bat,Bowling Allrounder
13.0,-,6.0,2,0,216.66,9,1,1,v Sri Lanka,Abu Dhabi,2018-09-17,ODI # 4038,Rashid Khan,Right hand Bat,Bowling Allrounder
57.0,-,32.0,8,1,178.12,9,0,1,v Bangladesh,Abu Dhabi,2018-09-20,ODI # 4041,Rashid Khan,Right hand Bat,Bowling Allrounder
5.0,-,4.0,0,0,125.00,8,1,2,v Bangladesh,Abu Dhabi,2018-09-23,ODI # 4045,Rashid Khan,Right hand Bat,Bowling Allrounder
12.0,-,19.0,0,0,63.15,9,0,1,v India,Dubai (DSC),2018-09-25,ODI # 4046,Rashid Khan,Right hand Bat,Bowling Allrounder
11.0,-,12.0,0,1,91.66,8,0,1,v Ireland,Dehradun,2019-03-02,ODI # 4101,Rashid Khan,Right hand Bat,Bowling Allrounder
8.0,-,10.0,1,0,80.00,9,1,1,v Ireland,Dehradun,2019-03-05,ODI # 4105,Rashid Khan,Right hand Bat,Bowling Allrounder
52.0,-,58.0,6,1,89.65,9,1,1,v Ireland,Dehradun,2019-03-08,ODI # 4108,Rashid Khan,Right hand Bat,Bowling Allrounder
35.0,-,28.0,2,2,125.00,8,0,1,v Ireland,Dehradun,2019-03-10,ODI # 4110,Rashid Khan,Right hand Bat,Bowling Allrounder
16.0,9,11.0,0,2,145.45,8,1,2,v Ireland,Belfast,2019-05-19,ODI # 4139,Rashid Khan,Right hand Bat,Bowling Allrounder
0.0,4,1.0,0,0,0.00,8,1,1,v Ireland,Belfast,2019-05-21,ODI # 4141,Rashid Khan,Right hand Bat,Bowling Allrounder
27.0,23,11.0,2,3,245.45,8,1,1,v Australia,County Ground Bristol,2019-06-01,ODI # 4146,Rashid Khan,Right hand Bat,Bowling Allrounder
2.0,7,4.0,0,0,50.00,8,1,2,v Sri Lanka,Sophia Gardens,2019-06-04,ODI # 4149,Rashid Khan,Right hand Bat,Bowling Allrounder
0.0,7,4.0,0,0,0.00,9,1,1,v New Zealand,The Cooper Associates County Ground,2019-06-08,ODI # 4154,Rashid Khan,Right hand Bat,Bowling Allrounder
35.0,34,25.0,6,0,140.00,9,1,1,v South Africa,Sophia Gardens,2019-06-15,ODI # 4160,Rashid Khan,Right hand Bat,Bowling Allrounder
8.0,19,13.0,1,0,61.53,8,1,2,v England,Emirates Old Trafford,2019-06-18,ODI # 4163,Rashid Khan,Right hand Bat,Bowling Allrounder
14.0,20,16.0,1,0,87.50,8,1,2,v India,The Rose Bowl,2019-06-22,ODI # 4169,Rashid Khan,Right hand Bat,Bowling Allrounder
2.0,7,3.0,0,0,66.66,9,1,2,v Bangladesh,The Rose Bowl,2019-06-24,ODI # 4172,Rashid Khan,Right hand Bat,Bowling Allrounder
8.0,11,12.0,1,0,66.66,9,1,1,v Pakistan,Headingley,2019-06-29,ODI # 4177,Rashid Khan,Right hand Bat,Bowling Allrounder
9.0,27,16.0,0,1,56.25,8,1,2,v West Indies,Headingley,2019-07-04,ODI # 4184,Rashid Khan,Right hand Bat,Bowling Allrounder
0.0,-,2.0,0,0,0.00,9,1,1,v West Indies,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019-11-06,ODI # 4213,Rashid Khan,Right hand Bat,Bowling Allrounder
2.0,-,9.0,0,0,22.22,8,1,2,v West Indies,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019-11-09,ODI # 4214,Rashid Khan,Right hand Bat,Bowling Allrounder
0.0,-,3.0,0,0,0.00,8,1,1,v West Indies,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019-11-11,ODI # 4215,Rashid Khan,Right hand Bat,Bowling Allrounder
55.0,40,30.0,2,5,183.33,9,1,1,v Ireland,Abu Dhabi,2021-01-21,ODI # 4271,Rashid Khan,Right hand Bat,Bowling Allrounder
48.0,56,40.0,3,3,120.00,9,1,1,v Ireland,Abu Dhabi,2021-01-26,ODI # 4275,Rashid Khan,Right hand Bat,Bowling Allrounder
5.0,8,6.0,1,0,83.33,8,1,1,v Netherlands,Doha,2022-01-21,ODI # 4345,Rashid Khan,Right hand Bat,Bowling Allrounder
14.0,-,17.0,1,0,82.35,7,1,1,v Netherlands,Doha,2022-01-23,ODI # 4348,Rashid Khan,Right hand Bat,Bowling Allrounder
13.0,6,6.0,0,1,216.66,7,0,1,v Netherlands,Doha,2022-01-25,ODI # 4350,Rashid Khan,Right hand Bat,Bowling Allrounder
0.0,2,3.0,0,0,0.00,8,1,1,v Bangladesh,Chattogram,2022-02-23,ODI # 4357,Rashid Khan,Right hand Bat,Bowling Allrounder
29.0,39,26.0,3,1,111.53,8,1,2,v Bangladesh,Chattogram,2022-02-25,ODI # 4358,Rashid Khan,Right hand Bat,Bowling Allrounder
39.0,16,17.0,4,2,229.41,7,0,1,v Zimbabwe,Harare,2022-06-04,ODI # 4397,Rashid Khan,Right hand Bat,Bowling Allrounder
6.0,-,3.0,0,0,200.00,8,0,2,v Zimbabwe,Harare,2022-06-09,ODI # 4403,Rashid Khan,Right hand Bat,Bowling Allrounder
4.0,11,5.0,0,0,80.00,6,1,1,v Sri Lanka,Pallekele,2022-11-25,ODI # 4485,Rashid Khan,Right hand Bat,Bowling Allrounder
3.0,5,8.0,0,0,37.50,8,1,1,v Sri Lanka,Pallekele,2022-11-27,ODI # 4488,Rashid Khan,Right hand Bat,Bowling Allrounder
13.0,18,10.0,1,0,130.00,8,1,1,v Sri Lanka,Pallekele,2022-11-30,ODI # 4490,Rashid Khan,Right hand Bat,Bowling Allrounder
2.0,6,8.0,0,0,25.00,8,1,1,v Sri Lanka,Hambantota,2023-06-07,ODI # 4583,Rashid Khan,Right hand Bat,Bowling Allrounder
6.0,5,6.0,1,0,100.00,7,1,1,v Bangladesh,Chattogram,2023-07-08,ODI # 4619,Rashid Khan,Right hand Bat,Bowling Allrounder
0.0,4,0.0,0,0,-,11,0,1,v Bangladesh,Chattogram,2022-02-23,ODI # 4357,Fazalhaq Farooqi,Right hand Bat,Bowler
0.0,3,1.0,0,0,0.00,11,1,2,v Bangladesh,Chattogram,2022-02-25,ODI # 4358,Fazalhaq Farooqi,Right hand Bat,Bowler
2.0,12,7.0,0,0,28.57,10,0,1,v Sri Lanka,Pallekele,2022-11-27,ODI # 4488,Fazalhaq Farooqi,Right hand Bat,Bowler
0.0,3,4.0,0,0,0.00,11,0,2,v Sri Lanka,Hambantota,2023-06-04,ODI # 4580,Fazalhaq Farooqi,Right hand Bat,Bowler
4.0,27,15.0,1,0,26.66,10,1,1,v Sri Lanka,Hambantota,2023-06-07,ODI # 4583,Fazalhaq Farooqi,Right hand Bat,Bowler
1.0,2,2.0,0,0,50.00,10,1,1,v Bangladesh,Chattogram,2023-07-08,ODI # 4619,Fazalhaq Farooqi,Right hand Bat,Bowler
0.0,-,0.0,0,0,-,11,0,1,v Bangladesh,Chattogram,2023-07-11,ODI # 4621,Fazalhaq Farooqi,Right hand Bat,Bowler
9.0,53,33.0,0,0,27.27,6,1,1,v Zimbabwe,Harare,2017-02-24,ODI # 3840,Karim Janat,Right hand Bat,Bowling Allrounder
14.0,16,9.0,1,1,155.55,1,1,1,v Ireland,Belfast,2018-08-27,ODI # 4032,Hazratullah Zazai,Left hand Bat,Opening Batter
1.0,11,2.0,0,0,50.0,2,1,1,v Ireland,Belfast,2018-08-29,ODI # 4033,Hazratullah Zazai,Left hand Bat,Opening Batter
25.0,-,42.0,3,1,59.52,2,1,2,v Ireland,Dehradun,2019-02-28,ODI # 4100,Hazratullah Zazai,Left hand Bat,Opening Batter
67.0,-,43.0,5,5,155.81,1,1,1,v Ireland,Dehradun,2019-03-02,ODI # 4101,Hazratullah Zazai,Left hand Bat,Opening Batter
34.0,-,33.0,3,2,103.03,2,1,1,v Ireland,Dehradun,2019-03-05,ODI # 4105,Hazratullah Zazai,Left hand Bat,Opening Batter
14.0,-,16.0,1,1,87.5,1,1,1,v Ireland,Dehradun,2019-03-08,ODI # 4108,Hazratullah Zazai,Left hand Bat,Opening Batter
14.0,-,12.0,2,1,116.66,2,1,2,v Scotland,Edinburgh,2019-05-10,ODI # 4131,Hazratullah Zazai,Left hand Bat,Opening Batter
14.0,49,40.0,2,0,35.0,2,1,2,v Ireland,Belfast,2019-05-19,ODI # 4139,Hazratullah Zazai,Left hand Bat,Opening Batter
0.0,10,2.0,0,0,0.0,2,1,1,v Australia,County Ground Bristol,2019-06-01,ODI # 4146,Hazratullah Zazai,Left hand Bat,Opening Batter
30.0,48,25.0,3,1,120.0,2,1,2,v Sri Lanka,Sophia Gardens,2019-06-04,ODI # 4149,Hazratullah Zazai,Left hand Bat,Opening Batter
34.0,48,28.0,5,1,121.42,1,1,1,v New Zealand,The Cooper Associates County Ground,2019-06-08,ODI # 4154,Hazratullah Zazai,Left hand Bat,Opening Batter
22.0,40,23.0,3,0,95.65,1,1,1,v South Africa,Sophia Gardens,2019-06-15,ODI # 4160,Hazratullah Zazai,Left hand Bat,Opening Batter
10.0,32,24.0,1,0,41.66,1,1,2,v India,The Rose Bowl,2019-06-22,ODI # 4169,Hazratullah Zazai,Left hand Bat,Opening Batter
9.0,-,21.0,1,0,42.85,1,1,1,v West Indies,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019-11-06,ODI # 4213,Hazratullah Zazai,Left hand Bat,Opening Batter
23.0,-,30.0,1,2,76.66,1,1,2,v West Indies,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019-11-09,ODI # 4214,Hazratullah Zazai,Left hand Bat,Opening Batter
50.0,-,59.0,7,2,84.74,1,1,1,v West Indies,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019-11-11,ODI # 4215,Hazratullah Zazai,Left hand Bat,Opening Batter
0.0,1,2.0,0,0,0.00,9,1,1,v Canada,Toronto,2011-08-09,ODI # 3174,Gulbadin Naib,Right hand Bat,Batting Allrounder
7.0,15,23.0,1,0,30.43,6,1,1,v Pakistan,Sharjah,2012-02-10,ODI # 3236,Gulbadin Naib,Right hand Bat,Batting Allrounder
1.0,-,5.0,0,0,20.00,8,1,1,v Netherlands,Sharjah,2012-03-29,ODI # 3270,Gulbadin Naib,Right hand Bat,Batting Allrounder
19.0,-,23.0,0,2,82.60,8,1,2,v Ireland,Dublin,2012-07-05,ODI # 3282,Gulbadin Naib,Right hand Bat,Batting Allrounder
22.0,31,17.0,1,3,129.41,9,1,2,v Australia,Sharjah,2012-08-25,ODI # 3297,Gulbadin Naib,Right hand Bat,Batting Allrounder
21.0,-,15.0,4,0,140.00,7,0,2,v Scotland,Sharjah,2013-03-08,ODI # 3342,Gulbadin Naib,Right hand Bat,Batting Allrounder
23.0,26,18.0,2,0,127.77,8,0,1,v Zimbabwe,Bulawayo,2014-07-20,ODI # 3504,Gulbadin Naib,Right hand Bat,Batting Allrounder
31.0,46,41.0,3,0,75.60,3,1,1,v Zimbabwe,Bulawayo,2014-07-24,ODI # 3506,Gulbadin Naib,Right hand Bat,Batting Allrounder
8.0,-,6.0,0,1,133.33,6,1,1,v U.A.E.,ICCA Dubai,2014-11-28,ODI # 3556,Gulbadin Naib,Right hand Bat,Batting Allrounder
20.0,-,14.0,1,1,142.85,7,1,1,v U.A.E.,ICCA Dubai,2014-11-30,ODI # 3558,Gulbadin Naib,Right hand Bat,Batting Allrounder
0.0,-,3.0,0,0,0.00,9,1,2,v Scotland,Abu Dhabi,2015-01-14,ODI # 3576,Gulbadin Naib,Right hand Bat,Batting Allrounder
0.0,4,1.0,0,0,0.00,8,1,2,v Scotland,Dunedin,2015-02-26,ODI # 3614,Gulbadin Naib,Right hand Bat,Batting Allrounder
82.0,-,68.0,3,6,120.58,7,0,2,v Zimbabwe,Sharjah,2016-01-06,ODI # 3722,Gulbadin Naib,Right hand Bat,Batting Allrounder
2.0,-,10.0,0,0,20.00,4,1,2,v Ireland,Belfast,2016-07-19,ODI # 3764,Gulbadin Naib,Right hand Bat,Batting Allrounder
1.0,4,3.0,0,0,33.33,8,1,1,v Zimbabwe,Harare,2017-02-16,ODI # 3835,Gulbadin Naib,Right hand Bat,Batting Allrounder
5.0,15,10.0,0,0,50.00,7,1,1,v Zimbabwe,Harare,2017-02-19,ODI # 3837,Gulbadin Naib,Right hand Bat,Batting Allrounder
16.0,32,32.0,2,0,50.00,6,1,2,v Zimbabwe,Harare,2017-02-21,ODI # 3838,Gulbadin Naib,Right hand Bat,Batting Allrounder
10.0,35,28.0,0,0,35.71,9,1,1,v Zimbabwe,Harare,2017-02-24,ODI # 3840,Gulbadin Naib,Right hand Bat,Batting Allrounder
6.0,16,8.0,1,0,75.00,3,1,1,v Zimbabwe,Harare,2017-02-26,ODI # 3842,Gulbadin Naib,Right hand Bat,Batting Allrounder
7.0,-,9.0,0,0,77.77,8,1,1,v Ireland,Greater Noida,2017-03-15,ODI # 3850,Gulbadin Naib,Right hand Bat,Batting Allrounder
0.0,3,1.0,0,0,0.00,8,1,1,v Ireland,Greater Noida,2017-03-17,ODI # 3851,Gulbadin Naib,Right hand Bat,Batting Allrounder
51.0,98,76.0,4,2,67.10,7,1,1,v Ireland,Greater Noida,2017-03-19,ODI # 3852,Gulbadin Naib,Right hand Bat,Batting Allrounder
2.0,11,9.0,0,0,22.22,6,1,1,v Ireland,Greater Noida,2017-03-22,ODI # 3853,Gulbadin Naib,Right hand Bat,Batting Allrounder
41.0,-,28.0,3,2,146.42,8,0,1,v West Indies,Gros Islet,2017-06-09,ODI # 3884,Gulbadin Naib,Right hand Bat,Batting Allrounder
