Runs,Mins,BF,4s,6s,SR,Pos,Dismissed,Inns,Opposition,Ground,Start Date,MatchNo,Batter,Batting Style,Playing Role
6.0,9,12.0,0,0,50.00,5,1,1,v Afghanistan,Hambantota,2023-06-04,ODI # 4580,Charith Asalanka,Left hand Bat,Batting Allrounder
48.0,-,23.0,5,2,208.69,5,0,1,v U.A.E.,Bulawayo,2023-06-19,ODI # 4587,Charith Asalanka,Left hand Bat,Batting Allrounder
38.0,45,30.0,1,2,126.66,5,1,1,v Ireland,Bulawayo,2023-06-25,ODI # 4599,Charith Asalanka,Left hand Bat,Batting Allrounder
63.0,79,65.0,4,2,96.92,5,1,1,v Scotland,Bulawayo,2023-06-27,ODI # 4603,Charith Asalanka,Left hand Bat,Batting Allrounder
2.0,12,8.0,0,0,25.00,5,1,1,v Netherlands,Bulawayo,2023-06-30,ODI # 4606,Charith Asalanka,Left hand Bat,Batting Allrounder
36.0,51,36.0,4,0,100.00,5,1,1,v Netherlands,Harare,2023-07-09,ODI # 4620,Charith Asalanka,Left hand Bat,Batting Allrounder
3.0,-,3.0,0,0,100.00,9,0,1,v Ireland,Dublin (Malahide),2016-06-16,ODI # 3748,Dhananjaya de Silva,Right hand Bat,Allrounder
2.0,15,6.0,0,0,33.33,6,1,1,v Australia,Colombo (RPS),2016-08-21,ODI # 3768,Dhananjaya de Silva,Right hand Bat,Allrounder
7.0,15,10.0,1,0,70.00,6,1,1,v Australia,Colombo (RPS),2016-08-24,ODI # 3769,Dhananjaya de Silva,Right hand Bat,Allrounder
12.0,39,30.0,1,0,40.00,6,1,1,v Australia,Dambulla,2016-08-28,ODI # 3772,Dhananjaya de Silva,Right hand Bat,Allrounder
76.0,135,87.0,9,0,87.35,1,1,1,v Australia,Dambulla,2016-08-31,ODI # 3774,Dhananjaya de Silva,Right hand Bat,Allrounder
34.0,59,47.0,4,0,72.34,1,1,1,v Australia,Pallekele,2016-09-04,ODI # 3776,Dhananjaya de Silva,Right hand Bat,Allrounder
78.0,103,75.0,12,0,104.00,1,0,2,v Zimbabwe,Harare,2016-11-14,ODI # 3804,Dhananjaya de Silva,Right hand Bat,Allrounder
3.0,16,10.0,0,0,30.00,1,1,2,v West Indies,Harare,2016-11-16,ODI # 3805,Dhananjaya de Silva,Right hand Bat,Allrounder
58.0,83,60.0,7,0,96.66,1,1,1,v West Indies,Bulawayo,2016-11-23,ODI # 3808,Dhananjaya de Silva,Right hand Bat,Allrounder
0.0,1,1.0,0,0,0.00,1,1,2,v Zimbabwe,Bulawayo,2016-11-27,ODI # 3810,Dhananjaya de Silva,Right hand Bat,Allrounder
28.0,77,53.0,1,0,52.83,6,1,1,v South Africa,Gqeberha,2017-01-28,ODI # 3828,Dhananjaya de Silva,Right hand Bat,Allrounder
1.0,5,5.0,0,0,20.00,5,1,2,v South Africa,Durban,2017-02-01,ODI # 3830,Dhananjaya de Silva,Right hand Bat,Allrounder
16.0,24,25.0,2,0,64.00,5,1,1,v South Africa,Johannesburg,2017-02-04,ODI # 3831,Dhananjaya de Silva,Right hand Bat,Allrounder
5.0,18,14.0,0,0,35.71,5,1,2,v South Africa,Cape Town,2017-02-07,ODI # 3833,Dhananjaya de Silva,Right hand Bat,Allrounder
11.0,30,19.0,1,0,57.89,5,1,2,v South Africa,Centurion,2017-02-10,ODI # 3834,Dhananjaya de Silva,Right hand Bat,Allrounder
1.0,6,6.0,0,0,16.66,6,1,1,v Pakistan,Sophia Gardens,2017-06-12,ODI # 3888,Dhananjaya de Silva,Right hand Bat,Allrounder
84.0,-,66.0,8,3,127.27,7,1,2,v South Africa,Pallekele,2018-08-05,ODI # 4029,Dhananjaya de Silva,Right hand Bat,Allrounder
10.0,-,10.0,2,0,100.00,6,1,1,v South Africa,Pallekele,2018-08-08,ODI # 4030,Dhananjaya de Silva,Right hand Bat,Allrounder
30.0,-,41.0,1,1,73.17,6,1,1,v South Africa,Colombo (RPS),2018-08-12,ODI # 4031,Dhananjaya de Silva,Right hand Bat,Allrounder
0.0,-,3.0,0,0,0.00,4,1,2,v Bangladesh,Dubai (DSC),2018-09-15,ODI # 4036,Dhananjaya de Silva,Right hand Bat,Allrounder
23.0,-,38.0,2,1,60.52,3,1,2,v Afghanistan,Abu Dhabi,2018-09-17,ODI # 4038,Dhananjaya de Silva,Right hand Bat,Allrounder
36.0,66,50.0,2,1,72.00,6,0,2,v England,Dambulla,2018-10-13,ODI # 4053,Dhananjaya de Silva,Right hand Bat,Allrounder
3.0,-,10.0,0,0,30.00,6,1,1,v England,Pallekele,2018-10-17,ODI # 4054,Dhananjaya de Silva,Right hand Bat,Allrounder
17.0,-,28.0,2,0,60.71,5,1,1,v England,Pallekele,2018-10-20,ODI # 4055,Dhananjaya de Silva,Right hand Bat,Allrounder
19.0,-,15.0,1,1,126.66,7,0,1,v England,Colombo (RPS),2018-10-23,ODI # 4058,Dhananjaya de Silva,Right hand Bat,Allrounder
36.0,-,29.0,5,1,124.13,2,1,2,v New Zealand,Nelson,2019-01-08,ODI # 4076,Dhananjaya de Silva,Right hand Bat,Allrounder
39.0,73,52.0,3,0,75.00,6,1,1,v South Africa,Johannesburg,2019-03-03,ODI # 4104,Dhananjaya de Silva,Right hand Bat,Allrounder
15.0,27,26.0,2,0,57.69,6,1,2,v South Africa,Centurion,2019-03-06,ODI # 4107,Dhananjaya de Silva,Right hand Bat,Allrounder
22.0,61,46.0,2,0,47.82,7,1,1,v South Africa,Gqeberha,2019-03-13,ODI # 4114,Dhananjaya de Silva,Right hand Bat,Allrounder
12.0,14,12.0,2,0,100.00,8,1,1,v South Africa,Cape Town,2019-03-16,ODI # 4115,Dhananjaya de Silva,Right hand Bat,Allrounder
7.0,-,10.0,0,0,70.00,7,1,1,v Scotland,Edinburgh,2019-05-21,ODI # 4142,Dhananjaya de Silva,Right hand Bat,Allrounder
4.0,15,13.0,1,0,30.76,5,1,1,v New Zealand,Sophia Gardens,2019-06-01,ODI # 4145,Dhananjaya de Silva,Right hand Bat,Allrounder
0.0,7,4.0,0,0,0.00,6,1,1,v Afghanistan,Sophia Gardens,2019-06-04,ODI # 4149,Dhananjaya de Silva,Right hand Bat,Allrounder
16.0,43,30.0,2,0,53.33,8,0,2,v Australia,Kennington Oval,2019-06-15,ODI # 4159,Dhananjaya de Silva,Right hand Bat,Allrounder
29.0,48,47.0,1,0,61.70,7,1,1,v England,Headingley,2019-06-21,ODI # 4168,Dhananjaya de Silva,Right hand Bat,Allrounder
24.0,54,41.0,2,0,58.53,6,1,1,v South Africa,Riverside Ground,2019-06-28,ODI # 4176,Dhananjaya de Silva,Right hand Bat,Allrounder
6.0,5,3.0,1,0,200.00,8,0,1,v West Indies,Riverside Ground,2019-07-01,ODI # 4180,Dhananjaya de Silva,Right hand Bat,Allrounder
29.0,60,36.0,1,0,80.55,7,0,1,v India,Headingley,2019-07-06,ODI # 4187,Dhananjaya de Silva,Right hand Bat,Allrounder
18.0,-,12.0,3,0,150.00,8,1,1,v Bangladesh,Colombo (RPS),2019-07-26,ODI # 4193,Dhananjaya de Silva,Right hand Bat,Allrounder
18.0,-,29.0,2,0,62.06,6,1,2,v West Indies,Colombo (SSC),2020-02-22,ODI # 4246,Dhananjaya de Silva,Right hand Bat,Allrounder
12.0,-,5.0,2,0,240.00,7,1,1,v West Indies,Hambantota,2020-02-26,ODI # 4247,Dhananjaya de Silva,Right hand Bat,Allrounder
51.0,-,47.0,5,0,108.51,6,1,1,v West Indies,Pallekele,2020-03-01,ODI # 4250,Dhananjaya de Silva,Right hand Bat,Allrounder
9.0,17,15.0,1,0,60.00,5,1,2,v Bangladesh,Mirpur,2021-05-23,ODI # 4290,Dhananjaya de Silva,Right hand Bat,Allrounder
10.0,25,21.0,0,0,47.61,5,1,2,v Bangladesh,Mirpur,2021-05-25,ODI # 4291,Dhananjaya de Silva,Right hand Bat,Allrounder
55.0,113,70.0,4,0,78.57,5,0,1,v Bangladesh,Mirpur,2021-05-28,ODI # 4292,Dhananjaya de Silva,Right hand Bat,Allrounder
91.0,150,91.0,13,0,100.00,4,1,1,v England,Kennington Oval,2021-07-01,ODI # 4297,Dhananjaya de Silva,Right hand Bat,Allrounder
4.0,20,12.0,1,0,33.33,4,1,1,v England,County Ground Bristol,2021-07-04,ODI # 4298,Dhananjaya de Silva,Right hand Bat,Allrounder
14.0,32,27.0,1,0,51.85,4,1,1,v India,Colombo (RPS),2021-07-18,ODI # 4307,Dhananjaya de Silva,Right hand Bat,Allrounder
32.0,52,45.0,1,0,71.11,4,1,1,v India,Colombo (RPS),2021-07-20,ODI # 4309,Dhananjaya de Silva,Right hand Bat,Allrounder
2.0,10,9.0,0,0,22.22,4,1,2,v India,Colombo (RPS),2021-07-23,ODI # 4312,Dhananjaya de Silva,Right hand Bat,Allrounder
44.0,74,62.0,5,0,70.96,4,1,1,v South Africa,Colombo (RPS),2021-09-02,ODI # 4314,Dhananjaya de Silva,Right hand Bat,Allrounder
12.0,46,24.0,0,0,50.00,4,1,2,v South Africa,Colombo (RPS),2021-09-04,ODI # 4315,Dhananjaya de Silva,Right hand Bat,Allrounder
31.0,56,44.0,2,0,70.45,4,1,1,v South Africa,Colombo (RPS),2021-09-07,ODI # 4318,Dhananjaya de Silva,Right hand Bat,Allrounder
7.0,19,17.0,0,0,41.17,4,1,1,v Australia,Pallekele,2022-06-14,ODI # 4409,Dhananjaya de Silva,Right hand Bat,Allrounder
34.0,45,41.0,2,1,82.92,4,1,1,v Australia,Pallekele,2022-06-16,ODI # 4412,Dhananjaya de Silva,Right hand Bat,Allrounder
25.0,25,17.0,4,0,147.05,4,1,2,v Australia,Colombo (RPS),2022-06-19,ODI # 4415,Dhananjaya de Silva,Right hand Bat,Allrounder
60.0,90,61.0,7,0,98.36,4,1,1,v Australia,Colombo (RPS),2022-06-21,ODI # 4416,Dhananjaya de Silva,Right hand Bat,Allrounder
16.0,20,16.0,3,0,100.00,4,1,2,v Afghanistan,Pallekele,2022-11-25,ODI # 4485,Dhananjaya de Silva,Right hand Bat,Allrounder
5.0,7,11.0,1,0,45.45,4,1,2,v Afghanistan,Pallekele,2022-11-30,ODI # 4490,Dhananjaya de Silva,Right hand Bat,Allrounder
47.0,40,40.0,9,0,117.50,5,1,2,v India,Guwahati,2023-01-10,ODI # 4501,Dhananjaya de Silva,Right hand Bat,Allrounder
0.0,4,1.0,0,0,0.00,4,1,1,v India,Eden Gardens,2023-01-12,ODI # 4503,Dhananjaya de Silva,Right hand Bat,Allrounder
13.0,19,21.0,2,0,61.90,6,1,1,v New Zealand,Hamilton,2023-03-31,ODI # 4557,Dhananjaya de Silva,Right hand Bat,Allrounder
51.0,71,59.0,5,0,86.44,6,1,1,v Afghanistan,Hambantota,2023-06-02,ODI # 4579,Dhananjaya de Silva,Right hand Bat,Allrounder
29.0,55,24.0,1,1,120.83,6,0,1,v Afghanistan,Hambantota,2023-06-04,ODI # 4580,Dhananjaya de Silva,Right hand Bat,Allrounder
5.0,-,5.0,0,0,100.00,7,1,1,v U.A.E.,Bulawayo,2023-06-19,ODI # 4587,Dhananjaya de Silva,Right hand Bat,Allrounder
42.0,65,35.0,4,1,120.00,6,0,1,v Ireland,Bulawayo,2023-06-25,ODI # 4599,Dhananjaya de Silva,Right hand Bat,Allrounder
23.0,38,31.0,2,0,74.19,6,1,1,v Scotland,Bulawayo,2023-06-27,ODI # 4603,Dhananjaya de Silva,Right hand Bat,Allrounder
93.0,159,111.0,8,2,83.78,6,1,1,v Netherlands,Bulawayo,2023-06-30,ODI # 4606,Dhananjaya de Silva,Right hand Bat,Allrounder
4.0,16,8.0,0,0,50.00,6,1,1,v Netherlands,Harare,2023-07-09,ODI # 4620,Dhananjaya de Silva,Right hand Bat,Allrounder
0.0,-,2.0,0,0,0.00,5,1,1,v Pakistan,Sharjah,2017-10-20,ODI # 3927,Sadeera Samarawickrama,Right hand Bat,Wicketkeeper Batter
0.0,-,3.0,0,0,0.00,2,1,1,v Pakistan,Sharjah,2017-10-23,ODI # 3930,Sadeera Samarawickrama,Right hand Bat,Wicketkeeper Batter
42.0,77,57.0,5,0,73.68,3,1,1,v India,Visakhapatnam,2017-12-17,ODI # 3942,Sadeera Samarawickrama,Right hand Bat,Wicketkeeper Batter
35.0,-,34.0,4,0,102.94,2,1,1,v England,Pallekele,2018-10-17,ODI # 4054,Sadeera Samarawickrama,Right hand Bat,Wicketkeeper Batter
1.0,-,7.0,0,0,14.28,2,1,1,v England,Pallekele,2018-10-20,ODI # 4055,Sadeera Samarawickrama,Right hand Bat,Wicketkeeper Batter
54.0,-,48.0,8,0,112.50,2,1,1,v England,Colombo (RPS),2018-10-23,ODI # 4058,Sadeera Samarawickrama,Right hand Bat,Wicketkeeper Batter
6.0,-,14.0,1,0,42.85,2,1,2,v Pakistan,Karachi,2019-09-30,ODI # 4211,Sadeera Samarawickrama,Right hand Bat,Wicketkeeper Batter
44.0,57,46.0,5,0,95.65,4,1,1,v Afghanistan,Hambantota,2023-06-04,ODI # 4580,Sadeera Samarawickrama,Right hand Bat,Wicketkeeper Batter
73.0,-,64.0,9,0,114.06,4,1,1,v U.A.E.,Bulawayo,2023-06-19,ODI # 4587,Sadeera Samarawickrama,Right hand Bat,Wicketkeeper Batter
82.0,115,86.0,4,0,95.34,4,1,1,v Ireland,Bulawayo,2023-06-25,ODI # 4599,Sadeera Samarawickrama,Right hand Bat,Wicketkeeper Batter
26.0,48,35.0,4,0,74.28,4,1,1,v Scotland,Bulawayo,2023-06-27,ODI # 4603,Sadeera Samarawickrama,Right hand Bat,Wicketkeeper Batter
1.0,4,3.0,0,0,33.33,4,1,1,v Netherlands,Bulawayo,2023-06-30,ODI # 4606,Sadeera Samarawickrama,Right hand Bat,Wicketkeeper Batter
17.0,26,18.0,1,0,94.44,4,0,2,v West Indies,Harare,2023-07-07,ODI # 4618,Sadeera Samarawickrama,Right hand Bat,Wicketkeeper Batter
19.0,39,23.0,4,0,82.60,2,1,1,v Netherlands,Harare,2023-07-09,ODI # 4620,Sadeera Samarawickrama,Right hand Bat,Wicketkeeper Batter
19.0,21,17.0,2,0,111.76,7,0,1,v Zimbabwe,Hambantota,2017-07-08,ODI # 3903,Wanindu Hasaranga,Right hand Bat,Allrounder
0.0,5,5.0,0,0,0.00,7,1,1,v Zimbabwe,Hambantota,2017-07-10,ODI # 3904,Wanindu Hasaranga,Right hand Bat,Allrounder
2.0,-,5.0,0,0,40.00,7,1,1,v India,Dambulla,2017-08-20,ODI # 3905,Wanindu Hasaranga,Right hand Bat,Allrounder
22.0,-,22.0,2,1,100.00,7,1,2,v India,Colombo (RPS),2017-08-31,ODI # 3908,Wanindu Hasaranga,Right hand Bat,Allrounder
9.0,-,9.0,1,0,100.00,7,1,1,v India,Colombo (RPS),2017-09-03,ODI # 3909,Wanindu Hasaranga,Right hand Bat,Allrounder
11.0,-,12.0,0,1,91.66,8,1,2,v Zimbabwe,Mirpur,2018-01-17,ODI # 3955,Wanindu Hasaranga,Right hand Bat,Allrounder
0.0,-,1.0,0,0,0.00,8,1,2,v Bangladesh,Mirpur,2018-01-19,ODI # 3959,Wanindu Hasaranga,Right hand Bat,Allrounder
12.0,-,5.0,2,0,240.00,8,0,1,v Bangladesh,Colombo (RPS),2019-07-31,ODI # 4195,Wanindu Hasaranga,Right hand Bat,Allrounder
30.0,-,23.0,1,2,130.43,8,1,2,v Pakistan,Karachi,2019-09-30,ODI # 4211,Wanindu Hasaranga,Right hand Bat,Allrounder
10.0,-,12.0,0,0,83.33,8,1,1,v Pakistan,Karachi,2019-10-02,ODI # 4212,Wanindu Hasaranga,Right hand Bat,Allrounder
42.0,-,39.0,4,1,107.69,8,0,2,v West Indies,Colombo (SSC),2020-02-22,ODI # 4246,Wanindu Hasaranga,Right hand Bat,Allrounder
17.0,-,10.0,3,0,170.00,8,1,1,v West Indies,Hambantota,2020-02-26,ODI # 4247,Wanindu Hasaranga,Right hand Bat,Allrounder
16.0,-,9.0,1,1,177.77,8,1,1,v West Indies,Pallekele,2020-03-01,ODI # 4250,Wanindu Hasaranga,Right hand Bat,Allrounder
3.0,8,5.0,0,0,60.00,8,1,1,v West Indies,North Sound,2021-03-10,ODI # 4276,Wanindu Hasaranga,Right hand Bat,Allrounder
47.0,35,31.0,2,4,151.61,8,1,1,v West Indies,North Sound,2021-03-12,ODI # 4277,Wanindu Hasaranga,Right hand Bat,Allrounder
80.0,79,60.0,7,3,133.33,8,0,1,v West Indies,North Sound,2021-03-14,ODI # 4278,Wanindu Hasaranga,Right hand Bat,Allrounder
74.0,77,60.0,3,5,123.33,8,1,2,v Bangladesh,Mirpur,2021-05-23,ODI # 4290,Wanindu Hasaranga,Right hand Bat,Allrounder
6.0,17,14.0,0,0,42.85,8,1,2,v Bangladesh,Mirpur,2021-05-25,ODI # 4291,Wanindu Hasaranga,Right hand Bat,Allrounder
18.0,30,21.0,1,0,85.71,7,1,1,v Bangladesh,Mirpur,2021-05-28,ODI # 4292,Wanindu Hasaranga,Right hand Bat,Allrounder
54.0,91,65.0,6,1,83.07,5,1,1,v England,Riverside Ground,2021-06-29,ODI # 4296,Wanindu Hasaranga,Right hand Bat,Allrounder
26.0,67,49.0,2,0,53.06,6,1,1,v England,Kennington Oval,2021-07-01,ODI # 4297,Wanindu Hasaranga,Right hand Bat,Allrounder
20.0,54,33.0,1,0,60.60,6,1,1,v England,County Ground Bristol,2021-07-04,ODI # 4298,Wanindu Hasaranga,Right hand Bat,Allrounder
8.0,13,7.0,1,0,114.28,7,1,1,v India,Colombo (RPS),2021-07-18,ODI # 4307,Wanindu Hasaranga,Right hand Bat,Allrounder
8.0,17,11.0,1,0,72.72,7,1,1,v India,Colombo (RPS),2021-07-20,ODI # 4309,Wanindu Hasaranga,Right hand Bat,Allrounder
3.0,12,6.0,0,0,50.00,7,1,1,v South Africa,Colombo (RPS),2021-09-02,ODI # 4314,Wanindu Hasaranga,Right hand Bat,Allrounder
3.0,9,4.0,0,0,75.00,7,1,2,v South Africa,Colombo (RPS),2021-09-04,ODI # 4315,Wanindu Hasaranga,Right hand Bat,Allrounder
6.0,10,10.0,0,0,60.00,7,1,1,v South Africa,Colombo (RPS),2021-09-07,ODI # 4318,Wanindu Hasaranga,Right hand Bat,Allrounder
37.0,24,19.0,6,0,194.73,8,1,1,v Australia,Pallekele,2022-06-14,ODI # 4409,Wanindu Hasaranga,Right hand Bat,Allrounder
21.0,35,20.0,3,0,105.00,9,0,1,v Australia,Colombo (RPS),2022-06-21,ODI # 4416,Wanindu Hasaranga,Right hand Bat,Allrounder
66.0,71,46.0,10,2,143.47,7,1,2,v Afghanistan,Pallekele,2022-11-25,ODI # 4485,Wanindu Hasaranga,Right hand Bat,Allrounder
2.0,8,3.0,0,0,66.66,7,1,2,v Afghanistan,Pallekele,2022-11-30,ODI # 4490,Wanindu Hasaranga,Right hand Bat,Allrounder
16.0,8,7.0,1,2,228.57,7,1,2,v India,Guwahati,2023-01-10,ODI # 4501,Wanindu Hasaranga,Right hand Bat,Allrounder
21.0,20,17.0,3,1,123.52,7,1,1,v India,Eden Gardens,2023-01-12,ODI # 4503,Wanindu Hasaranga,Right hand Bat,Allrounder
1.0,12,7.0,0,0,14.28,6,1,2,v India,Thiruvananthapuram,2023-01-15,ODI # 4505,Wanindu Hasaranga,Right hand Bat,Allrounder
2.0,5,4.0,0,0,50.00,8,1,2,v New Zealand,Auckland,2023-03-25,ODI # 4548,Wanindu Hasaranga,Right hand Bat,Allrounder
0.0,8,4.0,0,0,0.00,9,1,1,v New Zealand,Hamilton,2023-03-31,ODI # 4557,Wanindu Hasaranga,Right hand Bat,Allrounder
29.0,15,12.0,4,1,241.66,8,0,1,v Afghanistan,Hambantota,2023-06-04,ODI # 4580,Wanindu Hasaranga,Right hand Bat,Allrounder
23.0,-,12.0,3,0,191.66,8,0,1,v U.A.E.,Bulawayo,2023-06-19,ODI # 4587,Wanindu Hasaranga,Right hand Bat,Allrounder
4.0,5,5.0,0,0,80.00,8,1,1,v Ireland,Bulawayo,2023-06-25,ODI # 4599,Wanindu Hasaranga,Right hand Bat,Allrounder
15.0,15,12.0,2,0,125.00,8,1,1,v Scotland,Bulawayo,2023-06-27,ODI # 4603,Wanindu Hasaranga,Right hand Bat,Allrounder
20.0,27,21.0,1,1,95.23,8,1,1,v Netherlands,Bulawayo,2023-06-30,ODI # 4606,Wanindu Hasaranga,Right hand Bat,Allrounder
29.0,34,21.0,2,1,138.09,8,1,1,v Netherlands,Harare,2023-07-09,ODI # 4620,Wanindu Hasaranga,Right hand Bat,Allrounder
19.0,53,33.0,0,1,57.57,8,0,1,v England,Riverside Ground,2021-06-29,ODI # 4296,Chamika Karunaratne,Right hand Bat,Bowling Allrounder
21.0,50,38.0,1,0,55.26,8,1,1,v England,Kennington Oval,2021-07-01,ODI # 4297,Chamika Karunaratne,Right hand Bat,Bowling Allrounder
11.0,36,29.0,0,0,37.93,8,1,1,v England,County Ground Bristol,2021-07-04,ODI # 4298,Chamika Karunaratne,Right hand Bat,Bowling Allrounder
43.0,52,35.0,1,2,122.85,8,0,1,v India,Colombo (RPS),2021-07-18,ODI # 4307,Chamika Karunaratne,Right hand Bat,Bowling Allrounder
44.0,52,33.0,5,0,133.33,8,0,1,v India,Colombo (RPS),2021-07-20,ODI # 4309,Chamika Karunaratne,Right hand Bat,Bowling Allrounder
3.0,13,10.0,0,0,30.00,8,1,2,v India,Colombo (RPS),2021-07-23,ODI # 4312,Chamika Karunaratne,Right hand Bat,Bowling Allrounder
7.0,14,7.0,0,0,100.00,8,0,1,v South Africa,Colombo (RPS),2021-09-02,ODI # 4314,Chamika Karunaratne,Right hand Bat,Bowling Allrounder
36.0,40,23.0,1,2,156.52,8,1,2,v South Africa,Colombo (RPS),2021-09-04,ODI # 4315,Chamika Karunaratne,Right hand Bat,Bowling Allrounder
16.0,44,39.0,1,0,41.02,8,1,1,v South Africa,Colombo (RPS),2021-09-07,ODI # 4318,Chamika Karunaratne,Right hand Bat,Bowling Allrounder
5.0,4,2.0,1,0,250.00,7,0,2,v Zimbabwe,Pallekele,2022-01-16,ODI # 4341,Chamika Karunaratne,Right hand Bat,Bowling Allrounder
34.0,68,38.0,2,0,89.47,7,1,2,v Zimbabwe,Pallekele,2022-01-18,ODI # 4343,Chamika Karunaratne,Right hand Bat,Bowling Allrounder
30.0,58,32.0,1,0,93.75,7,1,1,v Zimbabwe,Pallekele,2022-01-21,ODI # 4347,Chamika Karunaratne,Right hand Bat,Bowling Allrounder
7.0,11,7.0,1,0,100.00,7,1,1,v Australia,Pallekele,2022-06-14,ODI # 4409,Chamika Karunaratne,Right hand Bat,Bowling Allrounder
18.0,21,17.0,0,1,105.88,7,1,1,v Australia,Pallekele,2022-06-16,ODI # 4412,Chamika Karunaratne,Right hand Bat,Bowling Allrounder
0.0,5,2.0,0,0,0.00,7,0,2,v Australia,Colombo (RPS),2022-06-19,ODI # 4415,Chamika Karunaratne,Right hand Bat,Bowling Allrounder
7.0,16,9.0,0,0,77.77,8,1,1,v Australia,Colombo (RPS),2022-06-21,ODI # 4416,Chamika Karunaratne,Right hand Bat,Bowling Allrounder
75.0,118,75.0,8,2,100.00,8,1,1,v Australia,Colombo (RPS),2022-06-24,ODI # 4418,Chamika Karunaratne,Right hand Bat,Bowling Allrounder
14.0,31,21.0,2,0,66.66,9,1,2,v India,Guwahati,2023-01-10,ODI # 4501,Chamika Karunaratne,Right hand Bat,Bowling Allrounder
17.0,33,25.0,3,0,68.00,9,1,1,v India,Eden Gardens,2023-01-12,ODI # 4503,Chamika Karunaratne,Right hand Bat,Bowling Allrounder
1.0,13,6.0,0,0,16.66,7,1,2,v India,Thiruvananthapuram,2023-01-15,ODI # 4505,Chamika Karunaratne,Right hand Bat,Bowling Allrounder
11.0,54,24.0,1,0,45.83,7,1,2,v New Zealand,Auckland,2023-03-25,ODI # 4548,Chamika Karunaratne,Right hand Bat,Bowling Allrounder
24.0,65,42.0,3,0,57.14,8,1,1,v New Zealand,Hamilton,2023-03-31,ODI # 4557,Chamika Karunaratne,Right hand Bat,Bowling Allrounder
12.0,15,9.0,1,0,133.33,11,0,1,v Scotland,Hobart,2015-03-11,ODI # 3632,Dushmantha Chameera,Right hand Bat,Bowler
2.0,17,5.0,0,0,40.00,10,0,1,v South Africa,SCG,2015-03-18,ODI # 3640,Dushmantha Chameera,Right hand Bat,Bowler
13.0,34,29.0,1,0,44.82,10,0,1,v New Zealand,Christchurch,2015-12-26,ODI # 3714,Dushmantha Chameera,Right hand Bat,Bowler
9.0,17,12.0,1,0,75.00,10,1,1,v New Zealand,Christchurch,2015-12-28,ODI # 3715,Dushmantha Chameera,Right hand Bat,Bowler
0.0,2,1.0,0,0,0.00,10,1,2,v New Zealand,Mount Maunganui,2016-01-05,ODI # 3721,Dushmantha Chameera,Right hand Bat,Bowler
19.0,36,31.0,1,0,61.29,10,0,1,v Zimbabwe,Hambantota,2017-07-10,ODI # 3904,Dushmantha Chameera,Right hand Bat,Bowler
6.0,-,7.0,0,0,85.71,9,0,1,v India,Pallekele,2017-08-24,ODI # 3906,Dushmantha Chameera,Right hand Bat,Bowler
6.0,-,10.0,1,0,60.00,9,1,1,v India,Pallekele,2017-08-27,ODI # 3907,Dushmantha Chameera,Right hand Bat,Bowler
10.0,-,12.0,1,0,83.33,10,1,1,v Pakistan,Abu Dhabi,2017-10-18,ODI # 3926,Dushmantha Chameera,Right hand Bat,Bowler
11.0,-,15.0,1,0,73.33,10,1,1,v Pakistan,Sharjah,2017-10-23,ODI # 3930,Dushmantha Chameera,Right hand Bat,Bowler
1.0,-,4.0,0,0,25.00,11,1,2,v Zimbabwe,Mirpur,2018-01-17,ODI # 3955,Dushmantha Chameera,Right hand Bat,Bowler
1.0,-,2.0,0,0,50.00,11,0,1,v Bangladesh,Mirpur,2018-01-27,ODI # 3967,Dushmantha Chameera,Right hand Bat,Bowler
2.0,-,5.0,0,0,40.00,11,0,2,v Afghanistan,Abu Dhabi,2018-09-17,ODI # 4038,Dushmantha Chameera,Right hand Bat,Bowler
1.0,-,8.0,0,0,12.50,8,1,2,v New Zealand,Nelson,2019-01-08,ODI # 4076,Dushmantha Chameera,Right hand Bat,Bowler
8.0,16,15.0,1,0,53.33,9,1,1,v West Indies,North Sound,2021-03-10,ODI # 4276,Dushmantha Chameera,Right hand Bat,Bowler
1.0,2,1.0,0,0,100.00,10,0,1,v West Indies,North Sound,2021-03-12,ODI # 4277,Dushmantha Chameera,Right hand Bat,Bowler
5.0,29,12.0,0,0,41.66,11,1,2,v Bangladesh,Mirpur,2021-05-23,ODI # 4290,Dushmantha Chameera,Right hand Bat,Bowler
4.0,17,12.0,0,0,33.33,11,0,2,v Bangladesh,Mirpur,2021-05-25,ODI # 4291,Dushmantha Chameera,Right hand Bat,Bowler
7.0,20,15.0,1,0,46.66,10,1,1,v England,Riverside Ground,2021-06-29,ODI # 4296,Dushmantha Chameera,Right hand Bat,Bowler
14.0,16,12.0,0,1,116.66,10,0,1,v England,Kennington Oval,2021-07-01,ODI # 4297,Dushmantha Chameera,Right hand Bat,Bowler
16.0,29,27.0,2,0,59.25,10,1,1,v England,County Ground Bristol,2021-07-04,ODI # 4298,Dushmantha Chameera,Right hand Bat,Bowler
13.0,19,7.0,1,1,185.71,10,1,1,v India,Colombo (RPS),2021-07-18,ODI # 4307,Dushmantha Chameera,Right hand Bat,Bowler
2.0,11,5.0,0,0,40.00,9,1,1,v India,Colombo (RPS),2021-07-20,ODI # 4309,Dushmantha Chameera,Right hand Bat,Bowler
0.0,6,0.0,0,0,-,9,1,1,v South Africa,Colombo (RPS),2021-09-02,ODI # 4314,Dushmantha Chameera,Right hand Bat,Bowler
